Analyte ID	Analyte Name	State Code	PWSID	System Name	System Type	Retail Population Served	Adjusted Total Population Served	Source Water Type	Water Facility ID	Water Facility Type	Sampling Point ID	Sampling Point Type	Source Type Code	Sample Type Code	Laboratory Assigned ID	Six Year ID	Sample ID	Sample Collection Date	Detection Limit Value	Detection Limit Unit	Detection Limit Code	Detect	Value	Unit	Presence Indicator Code	Residual Field Free Chlorine mg/L	Residual Field Total Chlorine mg/L
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854107		2008-08-26 00:00:00.000	0.200000000	MFL	MDL	1	2.500000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854146		2008-02-26 00:00:00.000	0.200000000	MFL	MDL	1	0.570000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31854148		2008-04-30 00:00:00.000	0.200000000	MFL	MDL	1	8.700000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846544		2011-10-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846512		2009-01-28 00:00:00.000	0.200000000	MFL	MDL	1	1.600000000	MFL			
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846517		2009-08-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300573	GREEN ACRES MUTUAL WATER	C	53	53	GW	583834	TP	651717		FN			31846519		2009-09-23 00:00:00.000	0.200000000	MFL	MDL	1	0.190000000	MFL			
1094	ASBESTOS	CA	CA4300605	GILROY USD-RUCKER SCHOOL	NTNC	688	688	GW	583870	WL	651753		RW			33503979		2006-09-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300791	HGST, INC.	NTNC	2850	2850	GW	583990	WL	651873		RW			33961088		2006-01-24 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300833	SANTA CLARA VALLEY MEDICAL CENTER	NTNC	3000	3000	GW	584020	WL	651903		RW			32952710		2008-02-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4300937	FIELD SPORTS PARK/MARIPOSA LODGE/COYOTE	NTNC	250	250	GW	584058	WL	651941		RW			32877609		2008-09-09 00:00:00.000	0.200000000	MFL	MDL	1	0.120000000	MFL			
1094	ASBESTOS	CA	CA4310001	CWSC LOS ALTOS SUBURBAN	C	57950	57950	SW	584146	WL	652029		RW			34602096		2006-10-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310011	SAN JOSE WATER COMPANY	C	998000	999642	SW	584363	TP	654052		FN			33610385		2011-02-28 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310013	STANFORD UNIVERSITY	C	24700	24700	GW	584544	WL	654233		RW			34295286		2011-11-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310019	CITY OF SAN JOSE - NSJ/ALVISO	C	15300	15300	GW	584583	WL	654272		RW			32693705		2008-03-04 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310022	GREAT OAKS WC, INC.	C	79934	79980	GW	584627	WL	654316		RW			33653269		2007-09-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310022	GREAT OAKS WC, INC.	C	79934	79980	GW	584630	WL	654319		RW			34129959		2007-12-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4310022	GREAT OAKS WC, INC.	C	79934	79980	GW	584635	WL	654324		RW			34129659		2007-12-26 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4400559	SUMMIT MUTUAL WATER COMPANY	C	150	150	SW	584735	RS	654424		RW			32729255		2011-12-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410017	SOQUEL CREEK WATER DISTRICT	C	37720	37720	GW	585079	WL	654768		RW			34116182		2010-02-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4410800	BEN LOMOND CAMP	NTNC	130	130	GW	585105	WL	654794		RW			34216304		2011-04-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810701	TRAVIS AIR FORCE BASE - DISTRIBUTION	C	10000	10000	GW	586312	WL	656001					32676049		2006-03-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900548	HOLLAND HEIGHTS MUTUAL WATER COMPANY	C	300	300	GW	586391	WL	656080		RW			32095327		2007-02-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900549	SONOMA COUNTY CSA 41-FREESTONE	C	60	60	SW	586393	WL	656082		RW			33725109		2007-01-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900560	KELLY MUTUAL WATER COMPANY	C	135	135	GW	586421	WL	656110		RW			32735154		2006-04-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900584	TIMBER COVE COUNTY WATER DISTRICT	C	110	110	SW	586484	RS	656173		RW			32257119		2009-04-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900618	RURAL CANYON MUTUAL WATER COMPANY	C	20	20	GW	586534	WL	656223		RW			33748989		2009-05-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900630	AUSTIN CREEK MUTUAL (SPRINGHILL)	C	150	150	SW	586548	RS	656237		RW			33048603		2010-02-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900641	SUNRISE MOUNTAIN MUTUAL WATER COMPANY	C	100	100	GW	586564	WL	656253		RW			32611139		2011-08-24 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900644	BRIDGEHAVEN PARK	C	30	30	SW	586572	RS	656261		RW			32207615		2008-03-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900653	LONE PINE MUTUAL WATER COMPANY	C	80	80	GW	586596	WL	656285		RW			32863140		2006-05-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900675	ROSELAND MOBILE HOME PARK	C	100	100	GW	586624	WL	656313		RW			33914168		2009-06-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900719	WEST SIDE UNION SCHOOL DISTRICT	NTNC	200	200	GW	586730	WL	656419		RW			32115465		2011-09-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900793	VINEHILL VISTA MUTUAL WATER COMPANY	C	87	87	GW	586834	WL	656523		RW			32706049		2007-08-08 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900797	NORTH STAR MOBILE HOME PARK	C	75	75	GW	586852	WL	656541		RW			32956519		2008-04-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900832	LEISURE MOBILE HOME PARK	C	500	500	GW	586910	WL	656599		RW			33805613		2006-08-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900846	ROLLING OAKS ROAD ASSOCIATION	C	55	55	GW	586930	WL	656619		RW			32305444		2006-09-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900871	DE ANZA MOON VALLEY WATER COMPANY	C	495	495	GW	586965	WL	656654		RW			33921588		2008-02-04 00:00:00.000	0.200000000	MFL	MDL	1	2.000000000	MFL			
1094	ASBESTOS	CA	CA4900893	WEST WATER COMPANY (PUC)	C	50	50	GW	587006	WL	656695		RW			32204041		2008-10-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901030	CALPINE (GEYSERS ADMINISTRATION CENTER)	NTNC	150	150	SW	587204	RS	656893		RW			32203898		2008-09-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901071	BOULEVARD HEIGHTS MUTUAL WATER	C	51	51	GW	587255	WL	656944		RW			33193612		2008-02-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901152	CLOS DU BOIS WINERY	NTNC	100	100	GW	587388	TP	657077		FN			31833752		2006-03-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901214	ADOBE CHRISTIAN CENTER	NTNC	50	50	GW	587500	WL	657189		RW			32252900		2009-03-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901236	VINO FARMS, INC. - PRESTON RANCH	NTNC	60	60	GW	587547	WL	657236		RW			33825583		2009-07-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901258	SONOMA LODGE	NTNC	300	300	GW	587589	WL	657278		RW			33244691		2009-05-06 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901292	FINLEY AVENUE INDUSTRIAL PARK	C	50	50	GW	587646	WL	657335		RW			33320685		2006-07-18 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901309	HILTON MUTUAL WATER COMPANY	NTNC	30	30	GW	587666	WL	657355		RW			32785926		2006-07-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910005	HEALDSBURG, CITY OF	C	11254	11254	SW	587845	WL	657534		RW			33656385		2007-05-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594659	WL	639303		RW			31986239		2010-11-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594659	WL	639303		RW			31958997		2008-11-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594661	WL	639305		RW			32946606		2008-10-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610034	ONTARIO MUNICIPAL UTILITIES COMPANY	C	174536	174536	GW	594661	WL	639305		RW			32959137		2010-11-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610036	CHINO HILLS, CITY OF	C	78971	78971	GW	594690	WL	639334		RW			34017221		2010-08-26 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610041	SAN GABRIEL VALLEY WC - FONTANA	C	209035	209035	SW	594962	TP	639606		RW			33099372		2007-03-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610041	SAN GABRIEL VALLEY WC - FONTANA	C	209035	209035	SW	594962	TP	639606		RW			33099373		2007-03-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610041	SAN GABRIEL VALLEY WC - FONTANA	C	209035	209035	SW	594975	WL	639619		RW			33256705		2008-03-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610041	SAN GABRIEL VALLEY WC - FONTANA	C	209035	209035	SW	595026	WL	639670		RW			34601056		2009-04-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610043	GOLDEN STATE WATER CO - BARSTOW	C	29485	29485	GW	595049	WL	639693		RW			32010121		2011-01-05 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610044	DWP - BIG BEAR LAKE/MOONRIDGE	C	2959	2959	GW	595142	WL	639786		RW			33253513		2008-01-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610047	GOLDEN STATE WATER CO - WRIGHTWOOD	C	8860	8860	GW	595178	WL	639822		RW			34332018		2008-02-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610047	GOLDEN STATE WATER CO - WRIGHTWOOD	C	8860	8860	GW	595189	WL	639833		RW			33253612		2008-02-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610053	WESTERN HEIGHTS WATER COMPANY	C	7120	7120	GW	595355	WL	639999		RW			34329677		2008-06-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610064	EAST VALLEY WATER DISTRICT	C	70000	70000	SW	595577	WL	640221		RW			33320444		2009-08-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610064	EAST VALLEY WATER DISTRICT	C	70000	70000	SW	595604	WL	640248		RW			34393921		2009-04-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595656	WL	640300		RW			32169976		2010-07-06 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595657	WL	640301		RW			34325315		2008-07-02 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595657	WL	640301		RW			34213343		2010-07-06 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595658	WL	640302		RW			34156938		2007-07-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595665	WL	640309		RW			33318891		2009-07-08 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595665	WL	640309		RW			33327934		2006-07-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610075	CHINO BASIN DESALTER AUTH. - DESALTER 1	C	0	0	GW	595665	WL	640309		RW			33096916		2007-07-19 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610093	ARROWHEAD VILLAS MUTUAL SERV. CO.	C	778	778	GW	595704	WL	640348		RW			32128180		2007-02-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610108	GOLDEN STATE WATER CO - LUCERNE	C	930	930	GW	595724	WL	640368		RW			32871281		2008-02-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610108	GOLDEN STATE WATER CO - LUCERNE	C	930	930	GW	595726	WL	640370		RW			33901972		2006-06-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610703	USMC - 29 PALMS	C	28760	28760	GW	595878	WL	640522		RW			34156639		2007-02-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4500036	COLEMAN NATIONAL FISH HATCHERY	NTNC	77	77	GW	585154	WL	654843		RW			32261112		2009-03-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4510001	CITY OF ANDERSON	C	9932	9932	GW	585486	WL	655175		RW			34204563		2011-08-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4510015	DEL ORO WATER CO.-JOHNSON PARK	C	760	760	GW	585622	WL	655311		RW			33744580		2011-03-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4710009	CITY OF WEED	C	2963	2963	GW	585973	WL	655662		RW			32870432		2009-05-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810003	CITY OF FAIRFIELD	C	100147	100266	SW	586157	RS	655846		RW			34190150		2011-04-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810008	CITY OF VACAVILLE	C	96735	96735	SW	586199	WL	655888		RW			33111253		2011-01-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810021	CITY OF VALLEJO-LAKES SYSTEM	C	2800	2800	SW	586268	RS	655957		RW			34263082		2008-08-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4810701	TRAVIS AIR FORCE BASE - DISTRIBUTION	C	10000	10000	GW	586301	WL	655990		RW			33713483		2006-03-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900510	SOUTH CLOVERDALE WATER COMPANY	C	90	90	GW	586340	WL	656029		RW			33619879		2008-01-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900545	BRANGER MUTUAL WATER COMPANY, INC.	C	300	300	GW	586377	WL	656066		RW			33098901		2011-05-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900559	FIRCREST MUTUAL WATER COMPANY	C	90	90	GW	586416	WL	656105		RW			32207516		2008-06-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900587	BRAND WATER COMPANY	C	100	100	GW	586490	WL	656179		RW			32800724		2009-07-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900587	BRAND WATER COMPANY	C	100	100	GW	586490	WL	656179		RW			32833584		2010-09-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900605	MARK WEST ACRES MWC	C	60	60	GW	586514	WL	656203		RW			34116382		2007-02-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900647	SERENO DEL MAR WATER COMPANY (PUC)	C	200	200	SW	586584	RS	656273		RW			32800592		2009-03-24 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900687	BROOKWOOD MOBILE HOME PARK	C	400	400	GW	586658	WL	656347		RW			32534957		2006-08-30 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900832	LEISURE MOBILE HOME PARK	C	500	500	GW	586906	WL	656595		RW			33868125		2010-04-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900832	LEISURE MOBILE HOME PARK	C	500	500	GW	586907	WL	656596		RW			32830942		2007-03-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900846	ROLLING OAKS ROAD ASSOCIATION	C	55	55	GW	586930	WL	656619		RW			32093831		2007-12-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900859	SONOMA WEST HOLDINGS NORTH PLANT	NTNC	105	105	GW	586952	WL	656641		RW			32535666		2006-05-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900907	SUMMERFIELD WALDORF SCHOOL	NTNC	299	299	GW	587039	WL	656728		RW			33196144		2008-08-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900935	GEYSER PEAK WINERY	NTNC	35	35	GW	587077	WL	656766		RW			31794829		2007-04-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4900973	GEORGE RANCH MUTUAL WATER COMPANY	C	75	75	GW	587130	WL	656819		RW			34324166		2009-06-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901062	KINNYBROOK MUTUAL WATER COMPANY	C	48	48	GW	587242	WL	656931		RW			32896613		2011-02-24 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901071	BOULEVARD HEIGHTS MUTUAL WATER	C	51	51	GW	587255	WL	656944		RW			33193609		2008-02-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901080	SPEEDWAY SONOMA LLC	NTNC	33	33	SW	587266	RS	656955		RW			33059934		2007-05-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4901084	JORDAN VINEYARD & WINERY	NTNC	100	100	GW	587275	WL	656964		RW			33244549		2009-07-22 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910005	HEALDSBURG, CITY OF	C	11254	11254	SW	587847	WL	657536		RW			33058279		2007-02-21 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910009	SANTA ROSA, CITY OF	C	157985	157985	GW	587921	WL	657610		RW			31975808		2009-07-07 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588122	WL	657811		RW			31834770		2006-08-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588122	WL	657811		RW			31850664		2009-09-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588124	WL	657813		RW			32861959		2006-08-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588128	WL	657817		RW			31851189		2009-09-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588128	WL	657817		RW			31835306		2006-10-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588134	WL	657823		RW			31851373		2009-09-01 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588134	WL	657823		RW			31835722		2006-08-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588166	WL	657855		RW			33723853		2011-08-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910020	SONOMA COUNTY WATER AGENCY	C	500	500	GW	588166	WL	657855		RW			33732906		2006-04-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA4910024	GEYSERVILLE WATER WORKS (PUC)	C	1000	1000	GW	588201	WL	657890		RW			32039964		2011-04-28 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5010007	HILLSVIEW HOMES	C	840	910	GW	588667	WL	658356		RW			33922749		2008-06-09 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5010009	KEYES COMMUNITY SERVICES DIST.	C	4575	4575	GW	588684	WL	658373		RW			33826789		2009-10-20 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5110003	YUBA CITY GROUNDWATER-REGION 2-3	C	10200	10200	GW	589240	TP	658929		FN			33582124		2006-05-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5115001	YUBA CITY GROUNDWATER REGION 1	C	3185	3185	GW	589257	WL	658946		RW			32294180		2006-05-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410006	LINDSAY, CITY OF	C	11768	12318	SW	590569	RS	630906		RW			32834885		2007-08-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410011	SPRINGVILLE PUD	C	1500	1500	SW	590690	RS	631027		RW			34086774		2007-05-15 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410012	STRATHMORE PUBLIC UTIL DIST	C	2150	2650	SW	590697	RS	631034		RW			33045381		2007-08-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590767	WL	631104		RW			32291145		2006-06-27 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590770	WL	631107		RW			32291754		2006-07-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590785	WL	631122		RW			32537439		2006-02-21 00:00:00.000	0.200000000	MFL	MDL	1	0.180000000	MFL			
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590786	WL	631123		RW			32292258		2006-07-17 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590786	WL	631123		RW			32292217		2006-07-11 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5410016	CWS - VISALIA	C	127970	127970	GW	590800	WL	631137		RW			33299945		2006-11-16 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5500074	SIERRA VILLAGE MUTUAL WATER CO	C	272	272	GW	591150	WL	631487		RW			33588808		2011-06-23 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510006	MI-WUK VILLAGE MUT WTR CO	C	1737	1737	SW	591365	WL	631702		RW			32275712		2011-10-12 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA5510012	TUD - UPPER BASIN WATER SYSTEM	C	3498	3498	SW	591396	WL	631733		RW			33810641		2006-08-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3610850	CALIFORNIA INSTITUTION FOR MEN	C	10667	12967	GW	595926	WL	640570		RW			33804353		2006-10-03 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3700909	JULIAN COMMUNITY SERVICES DISTRICT	C	578	578	GW	596133	WL	640777		RW			34699809		2009-12-10 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3700938	YUIMA MUNICIPAL WATER DISTRICT IDA	C	400	400	GW	596221	WL	640865		RW			34324163		2008-02-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710012	RANCHO PAUMA MUTUAL WC	C	897	897	GW	596588	WL	641232		RW			34722137		2008-04-29 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710012	RANCHO PAUMA MUTUAL WC	C	897	897	GW	596589	WL	641233		RW			33035697		2011-05-31 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710012	RANCHO PAUMA MUTUAL WC	C	897	897	GW	596597	WL	641241		RW			33323739		2006-07-25 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710013	LAKESIDE WD	C	42200	74396	GW	596616	WL	641260		RW			32663278		2010-12-13 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710015	POWAY, CITY OF	C	50542	63875	SW	596677	RS	641321		RW			34029487		2010-12-14 00:00:00.000	0.200000000	MFL	MDL	0					
1094	ASBESTOS	CA	CA3710015	POWAY, CITY OF	C	50542	63875	SW	596677	RS	641321		RW			33996582		2009-12-15 00:00:00.000	0.200000000	MFL	MDL	0					
